episode,env_return,total_return,steps
405,0.0,0.0,12
406,2.0,2.0,400
407,0.0,0.0,46
408,0.0,0.0,2
409,0.0,0.0,4
410,0.0,0.0,5
411,2.0,2.0,386
412,0.0,0.0,32
413,0.0,0.0,15
414,0.0,0.0,39
415,2.0,2.0,215
416,0.0,0.0,5
417,1.0,1.0,258
418,0.0,0.0,19
419,0.0,0.0,9
420,2.0,2.0,400
421,2.0,2.0,356
422,0.0,0.0,2
423,0.0,0.0,5
424,0.0,0.0,26
425,0.0,0.0,2
426,0.0,0.0,12
427,0.0,0.0,12
428,1.0,1.0,36
429,0.0,0.0,7
430,0.0,0.0,29
431,0.0,0.0,57
432,2.0,2.0,298
433,1.0,1.0,32
434,1.0,1.0,69
435,0.0,0.0,51
436,1.0,1.0,154
437,0.0,0.0,2
438,0.0,0.0,2
439,0.0,0.0,24
440,1.0,1.0,99
441,0.0,0.0,2
442,0.0,0.0,2
443,0.0,0.0,60
444,0.0,0.0,2
445,1.0,1.0,66
446,0.0,0.0,45
447,2.0,2.0,400
448,1.0,1.0,204
449,0.0,0.0,38
450,0.0,0.0,24
451,0.0,0.0,35
452,1.0,1.0,93
453,0.0,0.0,3
454,0.0,0.0,15
455,0.0,0.0,38
456,1.0,1.0,254
457,0.0,0.0,32
458,0.0,0.0,16
459,0.0,0.0,12
460,0.0,0.0,29
461,0.0,0.0,3
462,0.0,0.0,5
463,1.0,1.0,63
464,0.0,0.0,27
465,0.0,0.0,6
466,0.0,0.0,7
467,0.0,0.0,39
468,0.0,0.0,1
469,0.0,0.0,24
470,0.0,0.0,99
471,0.0,0.0,36
472,0.0,0.0,22
473,1.0,1.0,67
474,0.0,0.0,16
475,1.0,1.0,52
476,1.0,1.0,49
477,0.0,0.0,16
478,0.0,0.0,5
479,0.0,0.0,63
480,0.0,0.0,131
481,0.0,0.0,38
482,1.0,1.0,79
483,0.0,0.0,14
484,0.0,0.0,19
485,0.0,0.0,33
486,0.0,0.0,44
487,0.0,0.0,6
488,1.0,1.0,61
489,0.0,0.0,15
490,0.0,0.0,17
491,0.0,0.0,1
492,0.0,0.0,25
493,0.0,0.0,9
494,2.0,2.0,192
495,1.0,1.0,182
496,3.0,3.0,175
497,1.0,1.0,222
498,0.0,0.0,1
499,0.0,0.0,5
500,0.0,0.0,2
501,0.0,0.0,4
502,0.0,0.0,17
503,0.0,0.0,23
504,0.0,0.0,2
505,4.0,4.0,327
506,0.0,0.0,3
507,0.0,0.0,4
508,0.0,0.0,14
509,0.0,0.0,18
510,0.0,0.0,6
511,0.0,0.0,14
512,0.0,0.0,23
513,1.0,1.0,102
514,1.0,1.0,400
515,0.0,0.0,2
516,0.0,0.0,2
517,0.0,0.0,1
518,2.0,2.0,260
519,0.0,0.0,33
520,0.0,0.0,5
521,0.0,0.0,47
522,0.0,0.0,97
523,0.0,0.0,19
524,0.0,0.0,51
525,0.0,0.0,41
526,2.0,2.0,381
527,0.0,0.0,1
528,0.0,0.0,4
529,0.0,0.0,2
530,2.0,2.0,92
531,0.0,0.0,1
532,0.0,0.0,15
533,0.0,0.0,15
534,0.0,0.0,39
535,2.0,2.0,299
536,0.0,0.0,26
537,0.0,0.0,72
538,2.0,2.0,50
539,0.0,0.0,44
540,0.0,0.0,30
541,0.0,0.0,1
542,2.0,2.0,237
543,0.0,0.0,5
544,0.0,0.0,2
545,2.0,2.0,195
546,0.0,0.0,4
547,1.0,1.0,31
548,1.0,1.0,177
549,1.0,1.0,168
550,0.0,0.0,55
551,0.0,0.0,50
552,0.0,0.0,4
553,1.0,1.0,400
554,0.0,0.0,2
555,3.0,3.0,400
556,0.0,0.0,87
557,0.0,0.0,5
558,2.0,2.0,161
559,1.0,1.0,158
560,1.0,1.0,400
561,0.0,0.0,3
562,0.0,0.0,12
563,0.0,0.0,10
564,1.0,1.0,195
565,0.0,0.0,101
566,1.0,1.0,67
567,0.0,0.0,5
568,0.0,0.0,2
569,0.0,0.0,32
570,1.0,1.0,75
571,1.0,1.0,51
572,1.0,1.0,119
573,0.0,0.0,9
574,0.0,0.0,23
575,0.0,0.0,3
576,0.0,0.0,22
577,2.0,2.0,192
578,0.0,0.0,9
579,0.0,0.0,2
580,0.0,0.0,17
581,2.0,2.0,233
582,0.0,0.0,112
583,0.0,0.0,2
584,0.0,0.0,5
585,0.0,0.0,2
586,1.0,1.0,13
587,0.0,0.0,6
588,0.0,0.0,14
589,0.0,0.0,6
590,0.0,0.0,2
591,1.0,1.0,216
592,0.0,0.0,1
593,0.0,0.0,59
594,0.0,0.0,6
595,0.0,0.0,19
596,0.0,0.0,25
597,0.0,0.0,15
598,2.0,2.0,207
599,3.0,3.0,187
600,1.0,1.0,58
601,0.0,0.0,5
602,0.0,0.0,12
603,0.0,0.0,5
604,0.0,0.0,62
605,1.0,1.0,77
606,0.0,0.0,38
607,0.0,0.0,89
608,0.0,0.0,5
609,3.0,3.0,316
610,0.0,0.0,3
611,0.0,0.0,10
612,0.0,0.0,12
613,1.0,1.0,46
614,1.0,1.0,65
615,1.0,1.0,400
616,1.0,1.0,40
617,0.0,0.0,42
618,0.0,0.0,19
619,0.0,0.0,1
620,0.0,0.0,20
621,0.0,0.0,3
622,0.0,0.0,90
623,0.0,0.0,12
624,0.0,0.0,2
625,1.0,1.0,29
626,0.0,0.0,12
627,0.0,0.0,10
628,1.0,1.0,85
629,0.0,0.0,3
630,1.0,1.0,85
631,1.0,1.0,307
632,0.0,0.0,12
633,1.0,1.0,110
634,1.0,1.0,204
635,0.0,0.0,4
636,0.0,0.0,5
637,0.0,0.0,8
638,1.0,1.0,134
639,1.0,1.0,18
640,1.0,1.0,15
641,0.0,0.0,7
642,1.0,1.0,103
643,0.0,0.0,19
644,0.0,0.0,110
645,0.0,0.0,8
646,1.0,1.0,229
647,0.0,0.0,4
648,0.0,0.0,44
649,0.0,0.0,25
650,0.0,0.0,36
651,0.0,0.0,47
652,1.0,1.0,359
653,0.0,0.0,5
654,1.0,1.0,60
655,1.0,1.0,326
656,0.0,0.0,2
657,1.0,1.0,141
658,1.0,1.0,114
659,0.0,0.0,1
660,0.0,0.0,5
661,0.0,0.0,5
662,1.0,1.0,364
663,0.0,0.0,12
664,2.0,2.0,94
665,0.0,0.0,1
666,0.0,0.0,2
667,0.0,0.0,22
668,0.0,0.0,2
669,0.0,0.0,26
670,0.0,0.0,16
671,0.0,0.0,66
672,1.0,1.0,135
673,0.0,0.0,2
674,1.0,1.0,75
675,0.0,0.0,10
676,0.0,0.0,26
677,0.0,0.0,84
678,0.0,0.0,22
679,0.0,0.0,20
680,0.0,0.0,5
681,1.0,1.0,214
682,0.0,0.0,10
683,0.0,0.0,113
684,1.0,1.0,32
685,0.0,0.0,6
686,0.0,0.0,4
687,1.0,1.0,86
688,2.0,2.0,329
689,0.0,0.0,20
690,1.0,1.0,158
691,0.0,0.0,3
692,0.0,0.0,14
693,1.0,1.0,400
694,0.0,0.0,2
695,1.0,1.0,168
696,2.0,2.0,94
697,1.0,1.0,91
698,0.0,0.0,18
699,0.0,0.0,4
