episode,env_return,total_return,steps
625,9.0,9.0,63
626,9.0,9.0,55
627,9.0,9.0,59
628,9.0,9.0,60
629,9.0,9.0,60
630,9.0,9.0,62
631,9.0,9.0,68
632,9.0,9.0,65
633,9.0,9.0,63
634,9.0,9.0,66
635,9.0,9.0,58
636,9.0,9.0,60
637,9.0,9.0,63
638,9.0,9.0,66
639,9.0,9.0,57
640,9.0,9.0,68
641,9.0,9.0,65
642,9.0,9.0,61
643,9.0,9.0,65
644,9.0,9.0,59
645,9.0,9.0,59
646,9.0,9.0,60
647,9.0,9.0,75
648,9.0,9.0,63
649,9.0,9.0,65
650,9.0,9.0,58
651,9.0,9.0,67
652,9.0,9.0,63
653,9.0,9.0,69
654,9.0,9.0,63
655,9.0,9.0,59
656,9.0,9.0,59
657,9.0,9.0,58
658,9.0,9.0,58
659,9.0,9.0,57
660,9.0,9.0,54
661,9.0,9.0,57
662,9.0,9.0,59
663,9.0,9.0,62
664,9.0,9.0,55
665,9.0,9.0,56
666,9.0,9.0,59
667,9.0,9.0,59
668,9.0,9.0,65
669,9.0,9.0,58
670,9.0,9.0,66
671,9.0,9.0,64
672,9.0,9.0,55
673,9.0,9.0,68
674,9.0,9.0,63
675,9.0,9.0,64
676,9.0,9.0,58
677,9.0,9.0,55
678,9.0,9.0,63
679,9.0,9.0,57
680,9.0,9.0,57
681,9.0,9.0,55
682,9.0,9.0,62
683,9.0,9.0,61
684,9.0,9.0,57
685,9.0,9.0,57
686,9.0,9.0,59
687,9.0,9.0,55
688,9.0,9.0,60
689,9.0,9.0,62
690,9.0,9.0,57
691,9.0,9.0,57
692,9.0,9.0,57
693,9.0,9.0,55
694,9.0,9.0,55
695,9.0,9.0,53
696,9.0,9.0,57
697,9.0,9.0,56
698,9.0,9.0,59
699,9.0,9.0,54
700,9.0,9.0,53
701,9.0,9.0,59
702,9.0,9.0,55
703,9.0,9.0,56
704,9.0,9.0,55
705,9.0,9.0,60
706,9.0,9.0,55
707,9.0,9.0,53
708,9.0,9.0,62
709,9.0,9.0,56
710,9.0,9.0,54
711,9.0,9.0,57
712,9.0,9.0,53
713,9.0,9.0,53
714,9.0,9.0,60
715,9.0,9.0,57
716,9.0,9.0,57
717,9.0,9.0,57
718,9.0,9.0,55
719,9.0,9.0,55
720,9.0,9.0,53
721,9.0,9.0,53
722,9.0,9.0,60
723,9.0,9.0,54
724,9.0,9.0,58
725,9.0,9.0,55
726,9.0,9.0,53
727,9.0,9.0,56
728,9.0,9.0,57
