episode,env_return,total_return,steps
774,9.0,9.0,55
775,9.0,9.0,59
776,9.0,9.0,59
777,9.0,9.0,56
778,9.0,9.0,57
779,9.0,9.0,57
780,9.0,9.0,55
781,9.0,9.0,59
782,9.0,9.0,56
783,9.0,9.0,63
784,9.0,9.0,57
785,9.0,9.0,61
786,9.0,9.0,61
787,9.0,9.0,57
788,9.0,9.0,55
789,9.0,9.0,59
790,9.0,9.0,63
791,9.0,9.0,55
792,9.0,9.0,65
793,9.0,9.0,56
794,9.0,9.0,55
795,9.0,9.0,66
796,9.0,9.0,59
797,9.0,9.0,60
798,9.0,9.0,59
799,9.0,9.0,57
