episode,env_return,total_return,steps
622,1.0,1.0,165
623,0.0,0.0,21
624,0.0,0.0,8
625,0.0,0.0,16
626,0.0,0.0,62
627,0.0,0.0,19
628,1.0,1.0,80
629,1.0,1.0,190
630,0.0,0.0,15
631,0.0,0.0,50
632,0.0,0.0,44
633,0.0,0.0,2
634,0.0,0.0,1
635,0.0,0.0,5
636,2.0,2.0,400
637,1.0,1.0,33
638,0.0,0.0,3
639,0.0,0.0,4
640,0.0,0.0,7
641,0.0,0.0,11
642,0.0,0.0,2
643,0.0,0.0,5
644,0.0,0.0,17
645,0.0,0.0,145
646,0.0,0.0,56
647,0.0,0.0,6
648,0.0,0.0,31
649,2.0,2.0,390
650,0.0,0.0,37
651,0.0,0.0,40
652,0.0,0.0,14
653,0.0,0.0,4
654,0.0,0.0,16
655,0.0,0.0,30
656,0.0,0.0,1
657,0.0,0.0,12
658,0.0,0.0,148
659,0.0,0.0,3
660,0.0,0.0,24
661,2.0,2.0,153
662,0.0,0.0,11
663,0.0,0.0,15
664,1.0,1.0,31
665,0.0,0.0,142
666,1.0,1.0,26
667,0.0,0.0,6
668,0.0,0.0,41
669,0.0,0.0,6
670,1.0,1.0,116
671,0.0,0.0,6
672,0.0,0.0,4
673,0.0,0.0,6
674,0.0,0.0,48
675,1.0,1.0,97
676,0.0,0.0,20
677,0.0,0.0,3
678,1.0,1.0,39
679,1.0,1.0,220
680,0.0,0.0,1
681,0.0,0.0,4
682,0.0,0.0,3
683,0.0,0.0,31
684,0.0,0.0,30
685,0.0,0.0,51
686,1.0,1.0,45
687,0.0,0.0,12
688,0.0,0.0,8
689,2.0,2.0,358
690,0.0,0.0,2
691,1.0,1.0,137
692,0.0,0.0,44
693,0.0,0.0,1
694,2.0,2.0,116
695,0.0,0.0,21
696,1.0,1.0,98
697,1.0,1.0,201
698,0.0,0.0,13
699,0.0,0.0,11
700,0.0,0.0,1
701,0.0,0.0,17
702,0.0,0.0,30
703,0.0,0.0,16
704,0.0,0.0,11
705,2.0,2.0,170
706,0.0,0.0,156
707,1.0,1.0,234
708,1.0,1.0,327
709,0.0,0.0,1
710,0.0,0.0,6
711,0.0,0.0,17
712,0.0,0.0,9
713,1.0,1.0,223
714,0.0,0.0,11
715,0.0,0.0,6
716,1.0,1.0,185
717,0.0,0.0,39
718,0.0,0.0,45
719,0.0,0.0,7
720,0.0,0.0,6
721,0.0,0.0,95
722,0.0,0.0,17
723,0.0,0.0,3
724,0.0,0.0,116
725,0.0,0.0,8
726,0.0,0.0,13
727,0.0,0.0,9
728,0.0,0.0,4
729,0.0,0.0,18
730,0.0,0.0,10
731,4.0,4.0,316
732,0.0,0.0,11
733,1.0,1.0,96
734,0.0,0.0,2
735,1.0,1.0,58
736,0.0,0.0,132
737,0.0,0.0,6
738,2.0,2.0,400
739,2.0,2.0,400
740,1.0,1.0,79
741,0.0,0.0,12
742,0.0,0.0,2
743,1.0,1.0,70
744,1.0,1.0,105
745,1.0,1.0,84
746,2.0,2.0,139
747,1.0,1.0,91
748,1.0,1.0,213
749,1.0,1.0,41
750,0.0,0.0,2
751,0.0,0.0,9
752,0.0,0.0,35
753,2.0,2.0,358
754,0.0,0.0,35
755,0.0,0.0,1
756,0.0,0.0,3
757,0.0,0.0,3
758,0.0,0.0,10
759,0.0,0.0,8
760,0.0,0.0,66
761,0.0,0.0,3
762,0.0,0.0,27
763,0.0,0.0,25
764,0.0,0.0,168
765,0.0,0.0,6
766,1.0,1.0,58
767,0.0,0.0,1
768,0.0,0.0,3
769,0.0,0.0,11
770,0.0,0.0,23
771,0.0,0.0,17
772,0.0,0.0,26
773,2.0,2.0,168
774,1.0,1.0,96
775,0.0,0.0,6
776,0.0,0.0,7
777,1.0,1.0,175
778,0.0,0.0,11
779,0.0,0.0,73
780,0.0,0.0,3
781,1.0,1.0,103
782,0.0,0.0,14
783,0.0,0.0,2
784,1.0,1.0,109
785,1.0,1.0,42
786,1.0,1.0,82
787,0.0,0.0,15
788,0.0,0.0,58
789,0.0,0.0,43
790,0.0,0.0,7
791,1.0,1.0,73
792,1.0,1.0,277
793,0.0,0.0,194
794,0.0,0.0,23
795,0.0,0.0,5
796,0.0,0.0,2
797,0.0,0.0,15
798,0.0,0.0,5
799,0.0,0.0,26
