episode,env_return,total_return,steps
512,6.0,6.0,29
513,6.0,6.0,34
514,6.0,6.0,19
515,6.0,6.0,35
516,6.0,6.0,23
517,6.0,6.0,21
518,6.0,6.0,19
519,6.0,6.0,31
520,6.0,6.0,43
521,6.0,6.0,23
522,6.0,6.0,31
523,6.0,6.0,27
524,6.0,6.0,15
525,6.0,6.0,26
526,6.0,6.0,25
527,6.0,6.0,32
528,6.0,6.0,35
529,6.0,6.0,15
530,6.0,6.0,27
531,6.0,6.0,19
532,6.0,6.0,21
533,6.0,6.0,17
534,6.0,6.0,29
535,6.0,6.0,21
536,6.0,6.0,21
537,6.0,6.0,35
538,6.0,6.0,25
539,6.0,6.0,23
540,6.0,6.0,21
541,6.0,6.0,23
542,6.0,6.0,25
543,6.0,6.0,23
544,6.0,6.0,36
545,6.0,6.0,23
546,6.0,6.0,28
547,6.0,6.0,20
548,6.0,6.0,21
549,6.0,6.0,21
550,6.0,6.0,28
551,6.0,6.0,21
552,6.0,6.0,19
553,6.0,6.0,17
554,6.0,6.0,21
555,6.0,6.0,23
556,6.0,6.0,21
557,6.0,6.0,17
558,6.0,6.0,19
559,6.0,6.0,17
560,6.0,6.0,31
561,6.0,6.0,17
562,6.0,6.0,21
563,6.0,6.0,23
564,6.0,6.0,15
565,6.0,6.0,17
566,6.0,6.0,15
567,6.0,6.0,23
568,6.0,6.0,17
569,6.0,6.0,23
570,6.0,6.0,24
571,6.0,6.0,19
572,6.0,6.0,21
573,6.0,6.0,17
574,6.0,6.0,25
575,6.0,6.0,31
576,6.0,6.0,21
577,6.0,6.0,19
578,6.0,6.0,17
579,6.0,6.0,15
580,6.0,6.0,35
581,6.0,6.0,22
582,6.0,6.0,23
583,6.0,6.0,19
584,6.0,6.0,24
585,6.0,6.0,27
586,6.0,6.0,15
587,6.0,6.0,19
588,6.0,6.0,27
589,6.0,6.0,19
590,6.0,6.0,19
591,6.0,6.0,19
592,6.0,6.0,25
593,6.0,6.0,15
594,6.0,6.0,21
595,6.0,6.0,15
596,6.0,6.0,21
597,6.0,6.0,19
598,6.0,6.0,25
599,6.0,6.0,17
600,6.0,6.0,15
601,6.0,6.0,19
602,6.0,6.0,21
603,6.0,6.0,19
604,6.0,6.0,27
605,6.0,6.0,15
606,6.0,6.0,15
607,6.0,6.0,19
608,6.0,6.0,15
609,6.0,6.0,19
610,6.0,6.0,15
611,6.0,6.0,21
612,6.0,6.0,19
613,6.0,6.0,24
614,6.0,6.0,31
615,6.0,6.0,15
616,6.0,6.0,22
617,6.0,6.0,15
618,6.0,6.0,19
619,6.0,6.0,15
620,6.0,6.0,17
621,6.0,6.0,17
622,6.0,6.0,17
623,6.0,6.0,25
624,6.0,6.0,15
625,6.0,6.0,21
626,6.0,6.0,15
627,6.0,6.0,15
628,6.0,6.0,17
629,6.0,6.0,19
630,6.0,6.0,19
631,6.0,6.0,19
632,6.0,6.0,17
633,6.0,6.0,17
634,6.0,6.0,19
635,6.0,6.0,17
636,6.0,6.0,15
637,6.0,6.0,21
638,6.0,6.0,21
639,6.0,6.0,21
640,6.0,6.0,19
641,6.0,6.0,15
642,6.0,6.0,21
643,6.0,6.0,21
644,6.0,6.0,21
645,6.0,6.0,17
646,6.0,6.0,19
647,6.0,6.0,18
648,6.0,6.0,21
649,6.0,6.0,16
650,6.0,6.0,17
651,6.0,6.0,15
652,6.0,6.0,15
653,6.0,6.0,16
654,6.0,6.0,21
655,6.0,6.0,19
656,6.0,6.0,19
657,6.0,6.0,15
658,6.0,6.0,17
659,6.0,6.0,19
660,6.0,6.0,15
661,6.0,6.0,15
662,6.0,6.0,15
663,6.0,6.0,19
664,6.0,6.0,17
665,6.0,6.0,19
666,6.0,6.0,15
667,6.0,6.0,15
668,6.0,6.0,15
669,6.0,6.0,17
670,6.0,6.0,15
671,6.0,6.0,15
672,6.0,6.0,19
673,6.0,6.0,15
674,6.0,6.0,15
675,6.0,6.0,15
676,6.0,6.0,15
677,6.0,6.0,17
678,6.0,6.0,17
679,6.0,6.0,17
680,6.0,6.0,23
681,6.0,6.0,15
682,6.0,6.0,17
683,6.0,6.0,19
684,6.0,6.0,19
685,6.0,6.0,15
686,6.0,6.0,15
687,6.0,6.0,15
688,6.0,6.0,15
689,6.0,6.0,15
690,6.0,6.0,15
691,6.0,6.0,15
692,6.0,6.0,19
693,6.0,6.0,15
694,6.0,6.0,15
695,6.0,6.0,15
696,6.0,6.0,17
697,6.0,6.0,15
698,6.0,6.0,15
699,6.0,6.0,19
700,6.0,6.0,17
701,6.0,6.0,15
702,6.0,6.0,17
703,6.0,6.0,15
704,6.0,6.0,17
705,6.0,6.0,19
706,6.0,6.0,15
707,6.0,6.0,17
708,6.0,6.0,15
709,6.0,6.0,17
710,6.0,6.0,15
711,6.0,6.0,15
712,6.0,6.0,15
713,6.0,6.0,17
714,6.0,6.0,15
715,6.0,6.0,19
716,6.0,6.0,15
717,6.0,6.0,17
718,6.0,6.0,19
719,6.0,6.0,17
720,6.0,6.0,15
721,6.0,6.0,17
722,6.0,6.0,17
723,6.0,6.0,15
724,6.0,6.0,17
725,6.0,6.0,19
726,6.0,6.0,15
727,6.0,6.0,17
728,6.0,6.0,17
729,6.0,6.0,15
730,6.0,6.0,17
731,6.0,6.0,15
732,6.0,6.0,21
733,6.0,6.0,17
734,6.0,6.0,15
735,6.0,6.0,15
736,6.0,6.0,17
737,6.0,6.0,17
738,6.0,6.0,15
739,6.0,6.0,17
740,6.0,6.0,15
741,6.0,6.0,15
742,6.0,6.0,17
743,6.0,6.0,15
744,6.0,6.0,15
745,6.0,6.0,17
746,6.0,6.0,15
747,6.0,6.0,21
748,6.0,6.0,15
749,6.0,6.0,15
750,6.0,6.0,15
751,6.0,6.0,15
752,6.0,6.0,15
753,6.0,6.0,16
754,6.0,6.0,17
755,6.0,6.0,17
756,6.0,6.0,15
757,6.0,6.0,15
758,6.0,6.0,17
759,6.0,6.0,15
760,6.0,6.0,17
761,6.0,6.0,15
762,6.0,6.0,17
763,6.0,6.0,17
764,6.0,6.0,15
765,6.0,6.0,16
766,6.0,6.0,17
767,6.0,6.0,19
768,6.0,6.0,15
769,6.0,6.0,15
770,6.0,6.0,15
771,6.0,6.0,15
772,6.0,6.0,17
773,6.0,6.0,15
774,6.0,6.0,17
775,6.0,6.0,15
776,6.0,6.0,15
777,6.0,6.0,15
778,6.0,6.0,17
779,6.0,6.0,15
780,6.0,6.0,15
781,6.0,6.0,15
782,6.0,6.0,15
783,6.0,6.0,15
784,6.0,6.0,15
785,6.0,6.0,17
786,6.0,6.0,15
787,6.0,6.0,15
788,6.0,6.0,19
789,6.0,6.0,15
790,6.0,6.0,17
791,6.0,6.0,15
792,6.0,6.0,19
793,6.0,6.0,15
794,6.0,6.0,15
795,6.0,6.0,17
796,6.0,6.0,17
797,6.0,6.0,17
798,6.0,6.0,17
799,6.0,6.0,17
